# M_main, z_main, v_vir
5.600634926410250000e+13 8.221214668575458351e-01 6.117943756596141611e+02
5.600199766108501562e+13 8.223371731916206961e-01 6.118106199235202212e+02
5.599764603690782031e+13 8.225528914097500754e-01 6.118268622433608925e+02
5.599329439156400000e+13 8.227686215167271389e-01 6.118431026193304660e+02
5.598894272506051562e+13 8.229843635166458338e-01 6.118593410515694586e+02
5.598459103739599219e+13 8.232001174140337607e-01 6.118755775402526069e+02
5.598023932856350781e+13 8.234158832136539985e-01 6.118918120855688585e+02
5.597588759857278906e+13 8.236316609194890281e-01 6.119080446876519090e+02
5.592401360745333594e+13 8.238474505365989131e-01 6.117510429721208993e+02
5.591966160394261719e+13 8.240634585688448865e-01 6.117672834727491136e+02
5.591530957924917188e+13 8.242794785424734094e-01 6.117835220274995436e+02
5.591095753338549219e+13 8.244955104613240771e-01 6.117997586364926974e+02
5.590660546634464844e+13 8.247115543301853924e-01 6.118159932999194552e+02
5.590225337812248438e+13 8.249276101537329486e-01 6.118322260179634213e+02
5.589790126872872656e+13 8.251436779359422324e-01 6.118484567907549945e+02
5.589354913814810938e+13 8.253597576820130843e-01 6.118646856185151819e+02
5.587182328328035156e+13 8.255758493960763111e-01 6.118175028765090246e+02
5.586747102577779688e+13 8.257920287465290166e-01 6.118337321262888508e+02
5.583506034406172656e+13 8.260082200818660292e-01 6.117475041898251220e+02
5.583070790758626562e+13 8.262245457382062508e-01 6.117637365161627940e+02
5.582635544991519531e+13 8.264408834010072979e-01 6.117799668952333150e+02
5.582200297105267188e+13 8.266572330745212138e-01 6.117961953271857283e+02
5.581765047099452344e+13 8.268735947634264782e-01 6.118124218122013644e+02
5.581329794974214062e+13 8.270899684721183531e-01 6.118286463504398398e+02
5.580894540729689844e+13 8.273063542050169694e-01 6.118448689420645223e+02
5.580459284365463281e+13 8.275227519667828213e-01 6.118610895872536730e+02
5.580024025881672656e+13 8.277391617618092834e-01 6.118773082861663397e+02
5.579588765277623438e+13 8.279555835949203857e-01 6.118935250389946532e+02
5.579153502554563281e+13 8.281720174699793713e-01 6.119097398458590078e+02
5.578718237711242969e+13 8.283884633920552965e-01 6.119259527069676778e+02
5.578282970747800000e+13 8.286049213655525270e-01 6.119421636224803933e+02
5.577847701664372656e+13 8.288213913948800915e-01 6.119583725925577937e+02
5.577412430460543750e+13 8.290378734847075881e-01 6.119745796173784811e+02
5.576977157136727344e+13 8.292543676393074881e-01 6.119907846970925220e+02
5.572823425613112500e+13 8.294708738634847256e-01 6.118709281758323186e+02
5.572388129930824219e+13 8.296875548178852533e-01 6.118871386049714829e+02
5.571952832127614844e+13 8.299042478673386292e-01 6.119033470869867415e+02
5.571517532203065625e+13 8.301209530165332140e-01 6.119195536220578333e+02
5.571082230157036719e+13 8.303376702700238088e-01 6.119357582103546065e+02
5.570646925989942188e+13 8.305543996320818856e-01 6.119519608520248539e+02
5.570211619701363281e+13 8.307711411073815944e-01 6.119681615472456997e+02
5.569776311290882812e+13 8.309878947006343886e-01 6.119843602961994975e+02
5.569341000758914844e+13 8.312046604161057450e-01 6.120005570990330170e+02
5.568905688105041406e+13 8.314214382584762530e-01 6.120167519559236098e+02
5.568470373329399219e+13 8.316382282321588271e-01 6.120329448670294141e+02
5.568035056431292188e+13 8.318550303419656178e-01 6.120491358325369902e+02
5.567599737411411719e+13 8.320718445920551876e-01 6.120653248525866275e+02
5.567164416269617188e+13 8.322886709869605770e-01 6.120815119273435130e+02
5.566729093005489844e+13 8.325055095313862452e-01 6.120976970569878404e+02
5.566293767619165625e+13 8.327223602297286753e-01 6.121138802416746785e+02
5.565858440111059375e+13 8.329392230862590063e-01 6.121300614815502286e+02
5.565423110479919531e+13 8.331560981060943671e-01 6.121462407768249250e+02
5.564987778726437500e+13 8.333729852933691173e-01 6.121624181276346235e+02
5.564552444850471875e+13 8.335898846526209605e-01 6.121785935341445111e+02
5.564117108851881250e+13 8.338067961884082502e-01 6.121947669965221621e+02
5.563681770730525000e+13 8.340237199052782380e-01 6.122109385149339005e+02
5.563246430486260938e+13 8.342406558077868350e-01 6.122271080895469595e+02
5.561553196994439844e+13 8.344576039004826251e-01 6.121971243876465678e+02
5.561117846369683594e+13 8.346746194283463094e-01 6.122132932008084936e+02
5.560682493621494531e+13 8.348916471611729229e-01 6.122294600698129443e+02
5.560247138750007031e+13 8.351086871033773784e-01 6.122456249948157847e+02
5.559811781755357031e+13 8.353257392593670394e-01 6.122617879759709467e+02
5.559376422637126562e+13 8.355428036338389264e-01 6.122779490134553271e+02
5.558941061395171875e+13 8.357598802313442876e-01 6.122941081074338854e+02
5.558505698029351562e+13 8.359769690564392564e-01 6.123102652580722634e+02
5.558070332540078906e+13 8.361940701134040754e-01 6.123264204655156391e+02
5.557634964926934375e+13 8.364111834069305473e-01 6.123425737299392040e+02
5.557199595190330469e+13 8.366283089412921425e-01 6.123587250514866582e+02
5.556764223329569531e+13 8.368454467213245485e-01 6.123748744303438798e+02
5.553744277455662500e+13 8.370625967518520172e-01 6.122960542397652262e+02
5.553308888734682031e+13 8.372798727993088219e-01 6.123122061575247699e+02
5.552873497889398438e+13 8.374971611175735520e-01 6.123283561313049859e+02
5.552438104918837500e+13 8.377144617116364378e-01 6.123445041613032345e+02
5.552002709823689062e+13 8.379317745856457167e-01 6.123606502476532114e+02
5.551567312603532031e+13 8.381490997443040714e-01 6.123767943905297670e+02
5.551131913258224219e+13 8.383664371921724090e-01 6.123929365900967241e+02
5.550696511787622656e+13 8.385837869338003125e-01 6.124090768465163137e+02
5.550261108191861719e+13 8.388011489736199033e-01 6.124252151599431500e+02
5.549825702470798438e+13 8.390185233161984169e-01 6.124413515305417377e+02
5.549390294624566406e+13 8.392359099659492117e-01 6.124574859584635078e+02
5.548954884652745312e+13 8.394533089275794113e-01 6.124736184438831970e+02
5.548519472555469531e+13 8.396707202055160302e-01 6.124897489869542824e+02
5.548084058332318750e+13 8.398881438044515368e-01 6.125058775878485449e+02
5.547648641983426562e+13 8.401055797288183857e-01 6.125220042467200301e+02
5.547213223508649219e+13 8.403230279831720440e-01 6.125381289637304008e+02
5.546777802908675781e+13 8.405404885716696306e-01 6.125542517390130115e+02
5.545307324922914844e+13 8.407579614991409489e-01 6.125322643572524157e+02
5.544871895016908594e+13 8.409754924619485816e-01 6.125483858222968365e+02
5.544436462983998438e+13 8.411930357779132672e-01 6.125645053454364870e+02
5.544001028825148438e+13 8.414105914510543460e-01 6.125806229267935805e+02
5.543565592539660938e+13 8.416281594862067283e-01 6.125967385665494476e+02
5.543130154127669531e+13 8.418457398878108622e-01 6.126128522648577928e+02
5.542694713589030469e+13 8.420633326604259894e-01 6.126289640218791419e+02
5.542259270923321875e+13 8.422809378087589005e-01 6.126450738377856169e+02
5.541823826131509375e+13 8.424985553368123936e-01 6.126611817126964752e+02
5.541388379212893750e+13 8.427161852494412519e-01 6.126772876467949800e+02
5.540952930167331250e+13 8.429338275511997214e-01 6.126933916402406339e+02
5.540517478994678125e+13 8.431514822466712467e-01 6.127094936931969187e+02
5.540082025694512500e+13 8.433691493405501838e-01 6.127255938058333413e+02
5.539646570267521875e+13 8.435868288369894330e-01 6.127416919782801870e+02
5.539211112713561719e+13 8.438045207405544534e-01 6.127577882106978677e+02
5.538775653031656250e+13 8.440222250562271489e-01 6.127738825032776049e+02
5.538340191222770312e+13 8.442399417880280810e-01 6.127899748561395654e+02
5.537904727285650000e+13 8.444576709410711590e-01 6.128060652694839519e+02
5.537469261221536719e+13 8.446754125192278417e-01 6.128221537434193351e+02
5.537033793029732031e+13 8.448931665273525793e-01 6.128382402781273868e+02
5.536598322710089844e+13 8.451109329700071671e-01 6.128543248737669273e+02
5.536162850262467188e+13 8.453287118517622822e-01 6.128704075304983689e+02
5.535727375686718750e+13 8.455465031771730589e-01 6.128864882484789405e+02
5.535291898983253906e+13 8.457643069505467182e-01 6.129025670278504094e+02
5.534856420151650781e+13 8.459821231765743965e-01 6.129186438687796681e+02
5.534420939192041406e+13 8.461999518596994285e-01 6.129347187714174652e+02
5.533985456104004688e+13 8.464177930046105081e-01 6.129507917359306930e+02
5.533549970887671875e+13 8.466356466157562988e-01 6.129668627624703277e+02
5.533114483543452344e+13 8.468535126974192639e-01 6.129829318511737029e+02
5.503235040118795312e+13 8.470713912544413082e-01 6.119096396159093274e+02
5.502799404440532031e+13 8.472905945691767693e-01 6.119257783066398133e+02
5.502363766628550000e+13 8.475098105074817534e-01 6.119419150398733791e+02
5.501928126682423438e+13 8.477290390741472059e-01 6.119580498157818056e+02
5.501492484601725781e+13 8.479482802739568559e-01 6.119741826345351683e+02
5.501056840386863281e+13 8.481675341112892008e-01 6.119903134962747799e+02
5.500621194037685938e+13 8.483868005907818644e-01 6.120064424011594610e+02
5.500185545554044531e+13 8.486060797170977832e-01 6.120225693493509880e+02
5.499749894935236719e+13 8.488253714951632389e-01 6.120386943410300091e+02
5.499314242182497656e+13 8.490446759289250744e-01 6.120548173763045270e+02
5.498878587294569531e+13 8.492639930236063339e-01 6.120709384553775863e+02
5.498442930271857812e+13 8.494833227835655309e-01 6.120870575783864069e+02
5.498007271115043750e+13 8.497026652130389435e-01 6.121031747454607057e+02
5.497571609822316406e+13 8.499220203175145150e-01 6.121192899568212624e+02
5.497135946394910938e+13 8.501413881009511897e-01 6.121354032125772164e+02
5.496700280832123438e+13 8.503607685682602613e-01 6.121515145129053508e+02
5.496264613134359375e+13 8.505801617238327728e-01 6.121676238579472056e+02
5.495828943301190625e+13 8.507995675724503437e-01 6.121837312478705826e+02
5.495393271332745312e+13 8.510189861186369109e-01 6.121998366828256621e+02
5.485659481716015625e+13 8.512384173670319853e-01 6.118704313809471387e+02
5.485223759883746094e+13 8.514582798233484295e-01 6.118865562408038841e+02
5.484788035913552344e+13 8.516781550362956255e-01 6.119026791397629950e+02
5.482549510784648438e+13 8.518980430098513912e-01 6.118517433894618307e+02
5.481096067289677344e+13 8.521180250952272717e-01 6.118300019190334069e+02
5.480660323068874219e+13 8.523380659112249624e-01 6.118461260262959058e+02
5.480224576709816406e+13 8.525581195158408176e-01 6.118622481713123307e+02
5.479788828212628906e+13 8.527781859136324139e-01 6.118783683542324070e+02
5.479353077576606250e+13 8.529982651095654456e-01 6.118944865752354190e+02
5.478917324802426562e+13 8.532183571078988393e-01 6.119106028344482411e+02
5.478481569889660938e+13 8.534384619134641747e-01 6.119267171320399257e+02
5.478045812838712500e+13 8.536585795306740332e-01 6.119428294681492844e+02
5.477610053649428906e+13 8.538787099642094480e-01 6.119589398429335461e+02
5.477174292321381250e+13 8.540988532188960036e-01 6.119750482565605125e+02
5.476738528854139844e+13 8.543190092995683882e-01 6.119911547091998045e+02
5.476302763248107812e+13 8.545391782106260825e-01 6.120072592009870505e+02
5.475866995502578906e+13 8.547593599570452172e-01 6.120233617321017618e+02
5.475431225618231250e+13 8.549795545430870503e-01 6.120394623026697900e+02
5.474995453594911719e+13 8.551997619734454936e-01 6.120555609128490460e+02
5.474559679432468750e+13 8.554199822527988051e-01 6.120716575627956217e+02
5.474123903130750781e+13 8.556402153858424509e-01 6.120877522526672010e+02
5.473688124689050000e+13 8.558604613775485648e-01 6.121038449826417036e+02
5.473252344108046094e+13 8.560807202321739640e-01 6.121199357528437304e+02
5.472816561387862500e+13 8.563009919542725612e-01 6.121360245634201647e+02
5.472380776528346875e+13 8.565212765485266111e-01 6.121521114145267575e+02
5.471944989528516406e+13 8.567415740200554630e-01 6.121681963063517742e+02
5.471509200389048438e+13 8.569618843731313662e-01 6.121842792390212935e+02
5.471073409109513281e+13 8.571822076125790169e-01 6.122003602127008435e+02
5.470637615690589062e+13 8.574025437426641139e-01 6.122164392275151386e+02
5.470201820131292188e+13 8.576228927685051184e-01 6.122325162836517620e+02
5.469766022431746875e+13 8.578432546946409554e-01 6.122485913812547551e+02
5.469330222591800000e+13 8.580636295257677570e-01 6.122646645204803235e+02
5.468894420612128906e+13 8.582840172661503342e-01 6.122807357014523859e+02
5.468458616492027344e+13 8.585044179207581561e-01 6.122968049243467021e+02
5.468022810231341406e+13 8.587248314942814709e-01 6.123128721893181137e+02
5.467587001829918750e+13 8.589452579914034214e-01 6.123289374965204388e+02
5.467151191288159375e+13 8.591656974165603478e-01 6.123450008460918070e+02
5.466715378605910156e+13 8.593861497744205158e-01 6.123610622381835356e+02
5.466279563782740625e+13 8.596066150698092878e-01 6.123771216729595608e+02
5.465843746818497656e+13 8.598270933074252387e-01 6.123931791505752926e+02
5.464312495215628125e+13 8.600475844915433932e-01 6.123683168469376596e+02
5.463876668588257812e+13 8.602681383479511279e-01 6.123843731634336791e+02
5.463440839819101562e+13 8.604887051660977670e-01 6.124004275224747289e+02
5.463005008909112500e+13 8.607092849500982412e-01 6.124164799241707442e+02
5.462569175857031250e+13 8.609298777052256657e-01 6.124325303687190853e+02
5.462133340663532812e+13 8.611504834357530669e-01 6.124485788562424204e+02
5.461697503328187500e+13 8.613711021465104700e-01 6.124646253869035490e+02
5.461261663851117188e+13 8.615917338420525651e-01 6.124806699608456029e+02
5.460825822232445312e+13 8.618123785269390380e-01 6.124967125782121684e+02
5.460389978472017969e+13 8.620330362058540308e-01 6.125127532391545628e+02
5.459954132569680469e+13 8.622537068835069984e-01 6.125287919438277413e+02
5.459518284525555469e+13 8.624743905644477460e-01 6.125448286923732439e+02
5.458050799518391406e+13 8.626950872533750703e-01 6.125222746478594900e+02
5.457614942119263281e+13 8.629158438751027838e-01 6.125383100770109195e+02
5.457179082577695312e+13 8.631366135193302425e-01 6.125543435497764904e+02
5.456743220893531250e+13 8.633573961907484717e-01 6.125703750663070650e+02
5.456307357066894531e+13 8.635781918939173796e-01 6.125864046267449794e+02
5.455871491097630469e+13 8.637990006335419801e-01 6.126024322312426875e+02
5.455435622985307031e+13 8.640198224144641781e-01 6.126184578799626479e+02
5.454999752730046094e+13 8.642406572412381083e-01 6.126344815730453774e+02
5.454563880331970312e+13 8.644615051184187937e-01 6.126505033106316205e+02
5.454128005791201562e+13 8.646823660505783549e-01 6.126665230928645087e+02
5.453692129107031250e+13 8.649032400426898137e-01 6.126825409199143451e+02
5.453256250279303906e+13 8.651241270994589616e-01 6.126985567919329014e+02
5.452820369308695312e+13 8.653450272251635988e-01 6.127145707090405722e+02
5.452384486195050000e+13 8.655659404244947508e-01 6.127305826713866281e+02
5.451948600937936719e+13 8.657868667023008724e-01 6.127465926791329593e+02
5.451512713537199219e+13 8.660078060632787622e-01 6.127626007324295188e+02
5.451076823992959375e+13 8.662287585119897715e-01 6.127786068314163685e+02
5.450640932305062500e+13 8.664497240531446876e-01 6.127946109762455080e+02
5.450205038473352344e+13 8.666707026914385326e-01 6.128106131670658669e+02
5.448263116870782812e+13 8.668916944316994444e-01 6.127701573359079248e+02
5.447827211343650000e+13 8.671127679835516355e-01 6.127861594029784555e+02
5.447391303672403906e+13 8.673338546539652860e-01 6.128021595154269789e+02
5.446955393856889844e+13 8.675549544476582886e-01 6.128181576734049258e+02
5.446519481896951562e+13 8.677760673693246662e-01 6.128341538770598618e+02
5.446083567792432812e+13 8.679971934236716535e-01 6.128501481265415123e+02
5.445647651543730469e+13 8.682183326151222680e-01 6.128661404219781161e+02
5.445211733149582812e+13 8.684394849489509571e-01 6.128821307635602125e+02
5.444775812611217188e+13 8.686606504291697339e-01 6.128981191513871636e+02
5.444339889927924219e+13 8.688818290607572825e-01 6.129141055856265439e+02
5.443903965099823438e+13 8.691030208482806163e-01 6.129300900664170513e+02
5.443468038126205469e+13 8.693242257967325193e-01 6.129460725939280792e+02
5.443032109008021875e+13 8.695454439102562327e-01 6.129620531682668343e+02
5.442596177744562500e+13 8.697666751938379903e-01 6.129780317896015731e+02
5.442160244335946875e+13 8.699879196520480251e-01 6.129940084580707662e+02
5.441724308782295312e+13 8.702091772894571253e-01 6.130099831738124294e+02
5.441288371082622656e+13 8.704304481111864167e-01 6.130259559370036868e+02
5.440852431237601562e+13 8.706517321215359040e-01 6.130419267477635685e+02
5.440416489247075000e+13 8.708730293251947252e-01 6.130578956062366842e+02
5.434948039866617188e+13 8.710943397268815502e-01 6.128847534222695685e+02
5.434512068809967188e+13 8.713158937964509132e-01 6.129007310266548529e+02
5.434076095606485156e+13 8.715374610989199411e-01 6.129167066756949680e+02
5.433640120256289062e+13 8.717590416388629748e-01 6.129326803695261106e+02
5.433204142758945312e+13 8.719806354211445676e-01 6.129486521083056232e+02
5.432768163114849219e+13 8.722022424502166027e-01 6.129646218921617447e+02
5.432332181323567188e+13 8.724238627309411909e-01 6.129805897212511354e+02
5.431896197385494531e+13 8.726454962677595573e-01 6.129965555957003289e+02
5.431460211299919531e+13 8.728671430656801400e-01 6.130125195156763311e+02
5.431024223066962500e+13 8.730888031292781681e-01 6.130284814813144294e+02
5.430588232686740625e+13 8.733104764631461903e-01 6.130444414927521848e+02
5.430152240159096875e+13 8.735321630720139785e-01 6.130603995501364807e+02
5.429716245484149219e+13 8.737538629604510998e-01 6.130763556536010128e+02
5.429280248660634375e+13 8.739755761337638651e-01 6.130923098033351835e+02
5.428844249690052344e+13 8.741973025958243992e-01 6.131082619994226661e+02
5.428408248571969531e+13 8.744190423514941468e-01 6.131242122420183023e+02
5.427972245305950781e+13 8.746407954056395484e-01 6.131401605312780703e+02
5.427536239891838281e+13 8.748625617630035878e-01 6.131561068673497630e+02
5.427100232330026562e+13 8.750843414280160548e-01 6.131720512503560485e+02
5.426664222620081250e+13 8.753061344055541593e-01 6.131879936804539284e+02
5.426228210761842969e+13 8.755279407003387915e-01 6.132039341577874438e+02
5.425792196754877344e+13 8.757497603172325062e-01 6.132198726825108679e+02
5.412915915994189844e+13 8.759715932604033028e-01 6.127667368817139959e+02
5.412479836363290625e+13 8.761940128687459861e-01 6.127827028403818304e+02
5.412043754581810938e+13 8.764164458768483046e-01 6.127986668381496429e+02
5.411607670649038281e+13 8.766388922897551117e-01 6.128146288751829616e+02
5.411171584565364062e+13 8.768613521119439369e-01 6.128305889516063871e+02
5.410735496330905469e+13 8.770838253480381930e-01 6.128465470675548659e+02
5.410299405945501562e+13 8.773063120028072870e-01 6.128625032231741443e+02
5.409863313408439062e+13 8.775288120812996251e-01 6.128784574186298642e+02
5.409427218720385938e+13 8.777513255878549581e-01 6.128944096540359396e+02
5.408991121880906250e+13 8.779738525273740324e-01 6.129103599295466438e+02
5.402128163263195312e+13 8.781963929044885875e-01 6.126834366809003996e+02
5.401692030405286719e+13 8.784192444001797107e-01 6.126993992721999120e+02
5.401255895394548438e+13 8.786421093763351342e-01 6.127153598995130324e+02
5.400819758231094531e+13 8.788649878376146862e-01 6.127313185629769805e+02
5.400383618914487500e+13 8.790878797889449814e-01 6.127472752627464843e+02
5.399947477445117969e+13 8.793107852348133191e-01 6.127632299989433022e+02
5.399511333822548438e+13 8.795337041801563061e-01 6.127791827717235265e+02
5.399075188046339844e+13 8.797566366299073293e-01 6.127951335812422258e+02
5.398639040117160156e+13 8.799795825884149103e-01 6.128110824276111543e+02
5.398202890034570312e+13 8.802025420606099937e-01 6.128270293109849263e+02
5.397766737798685156e+13 8.804255150511418604e-01 6.128429742314976920e+02
5.397330583409342188e+13 8.806485015647895764e-01 6.128589171892921286e+02
5.396894426866378906e+13 8.808715016063413117e-01 6.128748581845114813e+02
5.396458268169633594e+13 8.810945151805777975e-01 6.128907972172986547e+02
5.396022107319496875e+13 8.813175422920063173e-01 6.129067342877768851e+02
5.393791664405328906e+13 8.815405829458539122e-01 6.128547202260619997e+02
5.393355490385200781e+13 8.817637205566467573e-01 6.128706579090189734e+02
5.392919314211321875e+13 8.819868717281572623e-01 6.128865936288166267e+02
5.392483135882978125e+13 8.822100364654443805e-01 6.129025273856158265e+02
5.392046955400005469e+13 8.824332147733227050e-01 6.129184591795618644e+02
5.391610772762242188e+13 8.826564066565745215e-01 6.129343890107958259e+02
5.391174587970353906e+13 8.828796121195668922e-01 6.129503168794292378e+02
5.390738401023072656e+13 8.831028311676619724e-01 6.129662427856452496e+02
5.390302211921340625e+13 8.833260638050954849e-01 6.129821667295465204e+02
5.389866020664165625e+13 8.835493100370814812e-01 6.129980887113044901e+02
5.389429827252489844e+13 8.837725698678368103e-01 6.130140087310188619e+02
5.388993631685597656e+13 8.839958433024525108e-01 6.130299267888534587e+02
5.388557433963602344e+13 8.842191303455713136e-01 6.130458428849381107e+02
5.388121234086615625e+13 8.844424310018574875e-01 6.130617570194054906e+02
5.387685032054199219e+13 8.846657452762425322e-01 6.130776691924063471e+02
5.387248827865913281e+13 8.848890731736465121e-01 6.130935794040891551e+02
5.386812621522699219e+13 8.851124146983202490e-01 6.131094876545575971e+02
5.386376413023840625e+13 8.853357698553393496e-01 6.131253939439720853e+02
5.385940202369174219e+13 8.855591386494974238e-01 6.131412982724727954e+02
5.385503989558812500e+13 8.857825210854308740e-01 6.131572006401876251e+02
5.385067774592868750e+13 8.860059171678182910e-01 6.131731010472503840e+02
5.384631557471178125e+13 8.862293269014351882e-01 6.131889994937976098e+02
5.384195338193578125e+13 8.864527502910993784e-01 6.132048959799731165e+02
5.383759116759351562e+13 8.866761873418875783e-01 6.132207905059359518e+02
5.383322893169163281e+13 8.868996380581658512e-01 6.132366830717949142e+02
5.382886667423125781e+13 8.871231024445841440e-01 6.132525736776785834e+02
5.382450439520799219e+13 8.873465805060886114e-01 6.132684623237373671e+02
5.382014209462018750e+13 8.875700722474766380e-01 6.132843490101107591e+02
5.381577977246896875e+13 8.877935776734048323e-01 6.133002337369279076e+02
5.381141742874992969e+13 8.880170967888096900e-01 6.133161165043371739e+02
5.380705506346971875e+13 8.882406295980704858e-01 6.133319973124481521e+02
5.380269267662116406e+13 8.884641761062630483e-01 6.133478761614189807e+02
5.379833026819986719e+13 8.886877363183470768e-01 6.133637530514009768e+02
5.379396783821246094e+13 8.889113102386716481e-01 6.133796279824987323e+02
5.378960538665453906e+13 8.891348978721692609e-01 6.133955009548593580e+02
5.378524291352722656e+13 8.893584992235233910e-01 6.134113719686149580e+02
5.378088041883163281e+13 8.895821142973727724e-01 6.134272410238903603e+02
5.377651790256611719e+13 8.898057430985276683e-01 6.134431081208251726e+02
5.377215536472903125e+13 8.900293856317909036e-01 6.134589732595575242e+02
5.376779280531320312e+13 8.902530419022535169e-01 6.134748364402460084e+02
5.376343022432526562e+13 8.904767119142663612e-01 6.134906976629945348e+02
5.375906762176357031e+13 8.907003956726473604e-01 6.135065569279428246e+02
5.375470499762095312e+13 8.909240931824737864e-01 6.135224142352469698e+02
5.375034235190404688e+13 8.911478044481279115e-01 6.135382695850149730e+02
5.374597968460842969e+13 8.913715294745512274e-01 6.135541229773936038e+02
5.374161699573798438e+13 8.915952682662653395e-01 6.135699744124996187e+02
5.373725428529382031e+13 8.918190208279218600e-01 6.135858238904587552e+02
5.373289155326600000e+13 8.920427871647566009e-01 6.136016714114384740e+02
5.372852879965839062e+13 8.922665672812730708e-01 6.136175169755530305e+02
5.372416602446934375e+13 8.924903611822920801e-01 6.136333605829412363e+02
5.371980322769443750e+13 8.927141688727481261e-01 6.136492022337477010e+02
5.371544040933754688e+13 8.929379903571638133e-01 6.136650419280886126e+02
5.371107756939701562e+13 8.931618256403378586e-01 6.136808796660991447e+02
5.370671470787395312e+13 8.933856747269446341e-01 6.136967154479066267e+02
5.370235182476669531e+13 8.936095376217763064e-01 6.137125492736449814e+02
5.369798892007082812e+13 8.938334143297841372e-01 6.137283811434602967e+02
5.369362599379021875e+13 8.940573048554828484e-01 6.137442110574668277e+02
5.368926304591767969e+13 8.942812092039672534e-01 6.137600390158208938e+02
5.368490007646260938e+13 8.945051273794702995e-01 6.137758650186162868e+02
5.368053708541229688e+13 8.947290593873638009e-01 6.137916890660281979e+02
5.367617407277336719e+13 8.949530052320241458e-01 6.138075111581604233e+02
5.367181103854140625e+13 8.951769649184080357e-01 6.138233312951590506e+02
5.366744798272302344e+13 8.954009384508894165e-01 6.138391494771273074e+02
5.366308490531381250e+13 8.956249258344184394e-01 6.138549657042099170e+02
5.365872180630657812e+13 8.958489270740880306e-01 6.138707799765614936e+02
5.365435868570793750e+13 8.960729421742748002e-01 6.138865922942851512e+02
5.364999554351071875e+13 8.962969711400611272e-01 6.139024026575337984e+02
5.364563237971877344e+13 8.965210139759877128e-01 6.139182110664233960e+02
5.364126919432767969e+13 8.967450706869886101e-01 6.139340175210952566e+02
5.363690598734128906e+13 8.969691412775981920e-01 6.139498220216644313e+02
5.363254275875242188e+13 8.971932257529023902e-01 6.139656245682834879e+02
5.362817950856768750e+13 8.974173241172788140e-01 6.139814251610547444e+02
5.362381623678266406e+13 8.976414363756817227e-01 6.139972238001217875e+02
5.361945294339845312e+13 8.978655625327824907e-01 6.140130204856080809e+02
5.361508962840785156e+13 8.980897025936622757e-01 6.140288152176647145e+02
5.361072629182300000e+13 8.983138565624270155e-01 6.140446079963753618e+02
5.360636293363395312e+13 8.985380244443138542e-01 6.140603988219024814e+02
5.360199955383903906e+13 8.987622062441356086e-01 6.140761876943792004e+02
5.359763615244210938e+13 8.989864019664055572e-01 6.140919746139155677e+02
5.359327272943873438e+13 8.992106116160882845e-01 6.141077595806555109e+02
5.357237856580503906e+13 8.994348351979826184e-01 6.140603893048418058e+02
5.356801501772605469e+13 8.996591504719982924e-01 6.140761745381325909e+02
5.356365144802985156e+13 8.998834796969582550e-01 6.140919578178651363e+02
5.355928785672303906e+13 9.001078228772624312e-01 6.141077391441426698e+02
5.355492424380394531e+13 9.003321800177250811e-01 6.141235185170962723e+02
5.355056060927089062e+13 9.005565511231570230e-01 6.141392959368566835e+02
5.354619695312496875e+13 9.007809361982365148e-01 6.141550714035454348e+02
5.354183327536449219e+13 9.010053352477761512e-01 6.141708449172930386e+02
5.353746957599053906e+13 9.012297482764559664e-01 6.141866164782210262e+02
5.353310585499315625e+13 9.014541752895206539e-01 6.142023860864902645e+02
5.352874211238171094e+13 9.016786162912218128e-01 6.142181537421919302e+02
5.352437834815176562e+13 9.019030712865094834e-01 6.142339194454649487e+02
5.352001456230439062e+13 9.021275402800589260e-01 6.142496831964293733e+02
5.351565075483514844e+13 9.023520232768428295e-01 6.142654449952274263e+02
5.351128692574788281e+13 9.025765202813877952e-01 6.142812048419677922e+02
5.350692307504090625e+13 9.028010312985138563e-01 6.142969627367807561e+02
5.350255920271254688e+13 9.030255563330377155e-01 6.143127186797956938e+02
5.349819530875835156e+13 9.032500953899273988e-01 6.143284726711531221e+02
5.349383139318215625e+13 9.034746484737007366e-01 6.143442247109601340e+02
5.348946745597676562e+13 9.036992155894902901e-01 6.143599747993700930e+02
5.299256040872703906e+13 9.039237967418116693e-01 6.124839800230037099e+02
5.298819398290514844e+13 9.041507383772181550e-01 6.124998514887174679e+02
5.298382753536314844e+13 9.043776943324712825e-01 6.125157209682073471e+02
5.297946106609928906e+13 9.046046646125298629e-01 6.125315884616045423e+02
5.297509457511733594e+13 9.048316492220838114e-01 6.125474539690229676e+02
5.297072806241553125e+13 9.050586481661064830e-01 6.125633174905958640e+02
5.296636152799488281e+13 9.052856614494287912e-01 6.125791790264464680e+02
5.296199497184812500e+13 9.055126890773002035e-01 6.125950385767258695e+02
5.295762839397900781e+13 9.057397310544142988e-01 6.126108961415478689e+02
5.295326179438578125e+13 9.059667873857398801e-01 6.126267517210441156e+02
5.294889517306945312e+13 9.061938580761031981e-01 6.126426053153364819e+02
5.294452853002825781e+13 9.064209431304791620e-01 6.126584569245571856e+02
5.294016186525767969e+13 9.066480425539827914e-01 6.126743065488479942e+02
5.293579517876148438e+13 9.068751563512955638e-01 6.126901541883198661e+02
5.293142847053514844e+13 9.071022845275470425e-01 6.127059998431159329e+02
5.292706174058518750e+13 9.073294270872730438e-01 6.127218435133369212e+02
5.292269498890433594e+13 9.075565840357315839e-01 6.127376851991334661e+02
